ensembl_gene_id,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,hgnc_symbol,percentage_gc_content,gene.length,Study,Tissue,Direction,Model,Sex,Comparison
ENSG00000143157,0.207463888865482,0.12825647641522,0.286671301315744,5.48627804759992,5.143688882914,3.62011755033479e-7,5.32157279899214e-5,6.21096617860652,POGK,47.02,8448,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000143376,0.109691732593469,0.0678171601920762,0.151566304994862,6.37194857907319,5.14424346883527,3.6098787462314e-7,5.32157279899214e-5,6.20571372003096,SNX27,40.41,7467,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000135679,0.138293227306917,0.0854456301321544,0.19114082448168,4.96475158085636,5.13894145032736,3.70892227464139e-7,5.3511506373576e-5,6.1949794882604,MDM2,39.81,13269,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000099381,0.133793891674123,0.082610257241734,0.184977526106513,4.51127439826933,5.13337710475444,3.81569209977427e-7,5.40421005976532e-5,6.184149391691,SETD1A,55.83,6903,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000160991,0.272290866913966,0.168089024085134,0.376492709742799,5.36291344793114,5.13163405913393,3.84974532559331e-7,5.40421005976532e-5,6.15161728243479,ORAI2,54.69,11103,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000198270,-0.173771798547394,-0.240267113407185,-0.107276483687603,2.80835827129426,-5.13199533873222,3.84266307745026e-7,5.40421005976532e-5,6.1437148902568,TMEM116,40.27,7989,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000166478,0.164668767031175,0.101261953302231,0.22807558076012,3.83069282422094,5.10003677523705,4.52050103089657e-7,6.12508235334177e-5,6.03507900567017,ZNF143,42.79,4233,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000177807,0.403204773081308,0.248025279693133,0.558384266469484,7.2793208037369,5.10257431731373,4.46270576577734e-7,6.12508235334177e-5,6.0138686681463,KCNJ10,44.43,5947,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000265179,-0.483212618055998,-0.667146103933205,-0.299279132178791,1.21842318781859,-5.1591180891385,3.34548292077615e-7,5.1422667545103e-5,6.01336224745432,ENSG00000265179,51.46,3902,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000094916,0.0983301702629413,0.0604688900043126,0.13619145052157,6.09740154956201,5.10022692637188,4.51614516599921e-7,6.12508235334177e-5,5.99482434042182,CBX5,42.96,15040,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000164180,-0.150515472102807,-0.208527546843128,-0.092503397362486,2.92887985791695,-5.09519431387843,4.63280824187374e-7,6.17301205946747e-5,5.98208654134001,TMEM161B,35.47,9598,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000197256,0.277463043931719,0.170422742282593,0.384503345580845,4.54894254238265,5.09044589763496,4.745551528138e-7,6.26654100944461e-5,5.97680909514068,KANK2,52.98,7638,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000141905,0.185048855957023,0.113725461341879,0.256372250572166,7.14329259783039,5.09509637564868,4.63510724526822e-7,6.17301205946747e-5,5.97246951833881,NFIC,55.9,9347,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000141858,0.200536873406016,0.123103338023174,0.277970408788857,6.24908140454541,5.08584540951559,4.85730993242519e-7,6.36021877034028e-5,5.92611556491528,SAMD1,64.37,2263,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000106078,0.183392882558329,0.112543143684953,0.254242621431705,5.9945878016475,5.08325886540314,4.92125720021517e-7,6.3902524744794e-5,5.91417271403765,COBL,43.44,14349,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000126803,0.416356849188424,0.25526083244406,0.577452865932789,6.72528332954718,5.0755009690289,5.11797528954556e-7,6.48360089119504e-5,5.87795365583625,HSPA2,45.54,5777,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000198816,0.22365074246554,0.137056821748184,0.310244663182896,7.09676162426286,5.07201984955742,5.20869732701679e-7,6.54531627012706e-5,5.86408818288547,ZNF358,60.98,2069,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000070731,0.326373757917082,0.201042097613674,0.451705418220491,1.33905804955737,5.11390249250229,4.2132938282417e-7,5.86174503854126e-5,5.84230032502225,ST6GALNAC2,54.1,3098,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000106351,0.202355076203187,0.12390372976428,0.280806422642093,5.39515090026941,5.06537620209543,5.38617172515172e-7,6.71418622570513e-5,5.83483206810314,AGFG2,49.83,5478,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000051128,0.23389873516633,0.142986425760171,0.324811044572489,3.76559081435077,5.05246352740949,5.74797949004516e-7,7.10833463602251e-5,5.81214648828408,HOMER3,56.77,3422,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000168743,0.42358595213435,0.259806849624679,0.587365054644022,1.86570465481213,5.07903336365497,5.02747911376365e-7,6.474229714931e-5,5.78584268408877,NPNT,38.07,6117,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000101868,0.14504122909451,0.0885655076648477,0.201516950524171,3.2822665383065,5.04344963113518,6.01434859124619e-7,7.37917950777938e-5,5.7615394680449,POLA1,38.8,6336,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000196154,0.672376033455092,0.410416149082182,0.934335917828002,2.68088805362858,5.04052111835341,6.10342755231528e-7,7.42996938438881e-5,5.72982364979933,S100A4,56.3,1025,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000103507,-0.173187198742768,-0.240725176588152,-0.105649220897385,4.71306405233221,-5.03576828451093,6.25071807686165e-7,7.49220685181986e-5,5.71906833687303,BCKDK,57.82,3873,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000166169,-0.140968697406922,-0.195981482210319,-0.0859559126035238,4.15990290562453,-5.03219035166489,6.36385808249808e-7,7.56959058331947e-5,5.71435274384695,POLL,52.96,5420,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000175054,-0.176482542657129,-0.245410202419208,-0.10755488289505,3.41711178774437,-5.02812681524675,6.49475347208147e-7,7.66676125772527e-5,5.69362470929099,ATR,37.14,12496,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000198740,0.237384524739857,0.144549633793943,0.330219415685772,5.15184543075719,5.02156600902043,6.71159871053587e-7,7.86316775244887e-5,5.63327648470331,ZNF652,41.52,8810,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000109927,-0.245709341167437,-0.341509935164801,-0.149908747170072,1.9776755587191,-5.0367624599922,6.21962725729327e-7,7.49220685181986e-5,5.61723306783801,TECTA,44.11,7696,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000167011,-0.517240689667534,-0.71732737481525,-0.317154004519817,1.04620002118701,-5.07659475489393,5.08978668109585e-7,6.48360089119504e-5,5.59863331293891,NAT16,57.06,3871,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000248593,0.17697971814416,0.107657047551384,0.246302388736937,5.11042771351106,5.01356001281424,6.98569455167728e-7,8.06304388920262e-5,5.59617365179865,DSTNP2,46.24,1105,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000188786,0.125318542848542,0.0761392731665271,0.174497812530557,4.47219764908983,5.00416090003667,7.3212939357386e-7,8.2666958048318e-5,5.57499678694669,MTF1,43.61,8024,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000185658,-0.148645172340827,-0.206924342998485,-0.090366001683169,5.50290370352587,-5.00882028791314,7.153027484338e-7,8.19522301460273e-5,5.57097520004684,BRWD1,38.65,19794,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000114853,0.191081842124433,0.116142700880204,0.266020983368662,6.60109377524783,5.00735879567324,7.20540080221136e-7,8.19522301460273e-5,5.55617282009735,ZBTB47,62.11,3781,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000123136,0.157555638684823,0.0956362224985453,0.2194750548711,4.86810326173587,4.99695112394232,7.58922142630155e-7,8.44680344747362e-5,5.52649290769177,DDX39A,55.52,3840,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000113387,-0.163248061356017,-0.227356904844209,-0.0991392178678243,6.42720343334476,-5.000668827628,7.44990419016296e-7,8.3513961936057e-5,5.52575535633945,SUB1,42.87,9324,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000181555,0.100204138787874,0.0606653912691267,0.139742886306622,5.14592355151247,4.97692109943822,8.38420338748939e-7,9.20018712562392e-5,5.42575667900874,SETD2,40.23,10019,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000197150,-0.131308156036279,-0.1831818965558,-0.0794344155167572,4.3982575420873,-4.97098143483099,8.63500967407049e-7,9.40914131058506e-5,5.4251884068223,ABCB8,57.04,9336,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000254561,-0.560191215292531,-0.780529315511455,-0.339853115073607,1.84232284509063,-4.9928060684397,7.74751954621712e-7,8.56183330277697e-5,5.39693120115668,ENSG00000254561,52.8,4476,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000183688,0.323732104331406,0.195552209105247,0.451911999557566,4.56758346146528,4.95979654722225,9.12709850028397e-7,9.87628116884895e-5,5.36430563748103,RFLNB,48.81,3621,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000255916,-0.456693572993537,-0.637587688133465,-0.275799457853608,4.67908720861352,-4.957908017507,9.21281355855724e-7,9.9002800599613e-5,5.36316643476324,ENSG00000255916,54.46,476,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000197892,0.241053920388435,0.145454295866841,0.33665354491003,4.42415388507683,4.95171928533571,9.49918152324403e-7,1.00691324146387e-4,5.33262080478503,KIF13B,41.92,11112,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000183856,-0.381339895312216,-0.530674430819092,-0.232005359805339,1.03140835766181,-5.01475813385164,6.94399808474754e-7,8.06304388920262e-5,5.32306941692347,IQGAP3,50.86,6742,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000163626,-0.183993605294511,-0.257066539473847,-0.110920671115175,3.88132607109777,-4.94474826608915,9.83203684287364e-7,1.03080427048151e-4,5.31444897718241,COX18,40.47,6976,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000117266,0.295564580457667,0.178396555158776,0.412732605756557,6.4193395527612,4.95383208518855,9.40046455207405e-7,1.00327423733163e-4,5.30435488481611,CDK18,55.71,6831,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000184009,-0.269504794781673,-0.37663702043271,-0.162372569130636,9.90808990219604,-4.94019819516691,1.00553362285451e-6,1.03080427048151e-4,5.28942652543845,ACTG1,61.09,2976,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000176387,0.566104073958591,0.341140390818137,0.791067757099046,2.75368278380581,4.94176251124391,9.97801940218096e-7,1.03080427048151e-4,5.27339816200299,HSD11B2,59.84,2674,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000166912,0.254529488944559,0.153428509121847,0.355630468767272,5.23495919369763,4.94402598682266,9.86716110879475e-7,1.03080427048151e-4,5.27041327507955,MTMR10,39.99,8817,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000072864,0.270245233753974,0.16270947171581,0.377780995792138,3.24646030559722,4.93518150897603,1.03072067084196e-6,1.04310783313189e-4,5.26529178201484,NDE1,48.54,5512,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000147421,0.278398988189776,0.167756994081918,0.389040982297634,5.74396666885429,4.94135051813134,9.99832646626031e-7,1.03080427048151e-4,5.24860215306397,HMBOX1,37.72,6634,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000177732,0.153398153990426,0.0923395829161349,0.214456725064717,4.86123791880136,4.93368594280572,1.03834643980741e-6,1.04383962742445e-4,5.23247700893295,SOX12,61.99,4630,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000143727,-0.133763359002149,-0.186990797207793,-0.0805359207965054,5.90423944470756,-4.93514145756826,1.0309241836883e-6,1.04310783313189e-4,5.22402822805784,ACP1,42.67,4160,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000205981,-0.103346412837687,-0.144512392830568,-0.0621804328448058,5.68712234146249,-4.93009118735331,1.05689911957458e-6,1.05567962059046e-4,5.19801763187781,DNAJC19,39.17,3586,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000074964,0.127141593064121,0.0764420260137636,0.177841160114478,4.74591594868607,4.92471839785863,1.08522576095256e-6,1.07348224141494e-4,5.19725720685936,ARHGEF10L,54.36,7817,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000137269,0.25817313640487,0.155078489047923,0.361267783761817,3.70211829660917,4.9178234927309,1.12265186979461e-6,1.09332258969622e-4,5.19248111412945,LRRC1,39.72,4897,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000124795,0.161410697375467,0.0970378191063309,0.225783575644603,6.26007724208832,4.92410596090004,1.08850079671134e-6,1.07348224141494e-4,5.16614076584086,DEK,39.43,4361,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000145020,-0.190783587232511,-0.267049072303819,-0.114518102161202,3.99383113266442,-4.91259517635452,1.15185846634636e-6,1.11479867221174e-4,5.16552178923147,AMT,54.51,5746,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000121413,-0.147398017271797,-0.206256593853838,-0.0885394406897563,5.0348939534681,-4.91790222968288,1.12221753435808e-6,1.09332258969622e-4,5.15944299307373,ZSCAN18,50.18,8307,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000109832,-0.212924725859443,-0.298232337798493,-0.127617113920393,4.26885843303902,-4.90158249099613,1.21579459561869e-6,1.15515313347136e-4,5.11113888854787,DDX25,44.92,11167,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000171388,0.493401700404998,0.295780497500315,0.691022903309682,4.8670907944601,4.90303628525295,1.20716231882736e-6,1.15398792956859e-4,5.09396294533069,APLN,56.17,3205,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000128609,-0.16455204336617,-0.230456589263441,-0.0986474974688989,6.61694184021276,-4.90327116423325,1.20577322246082e-6,1.15398792956859e-4,5.07247340035576,NDUFA5,35.76,9851,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000149577,-0.116612967218079,-0.163396416438986,-0.0698295179971713,4.5721139618046,-4.89499905141997,1.25563626264094e-6,1.17157630206414e-4,5.06908127464208,SIDT2,55.97,9061,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000180879,-0.114758054161782,-0.160763168421383,-0.0687529399021808,5.3450287828084,-4.89863482897008,1.23348017725124e-6,1.15783663385114e-4,5.06049073619481,SSR4,61.54,4590,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000169064,-0.381212122101374,-0.534355067631577,-0.228069176571171,3.71941446624498,-4.88841097147814,1.29676487293978e-6,1.20227476759135e-4,5.05983716190579,ZBBX,36.38,3972,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000144214,0.25917807859128,0.154990190228982,0.363365966953577,3.29396916283953,4.88516271529183,1.31751849139193e-6,1.20762194899229e-4,5.04222521032925,LYG1,43.24,1093,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000142227,0.360962727687679,0.215791052879622,0.506134402495735,4.88620373035844,4.88290726694688,1.33211689243396e-6,1.20829466807205e-4,5.0011118360413,EMP3,52.78,1667,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000176476,0.157899768097338,0.0943665642384636,0.221432971956213,4.60760058124464,4.88066207867062,1.34680370895027e-6,1.21305753715972e-4,5.00030371105872,SGF29,48.31,2124,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000130414,-0.119475980866979,-0.167483756502979,-0.071468205230979,6.30458863236488,-4.88727778657325,1.30396891107007e-6,1.20227476759135e-4,4.99922952119721,NDUFA10,48.44,9517,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000113269,0.135583694483546,0.0810519419695669,0.190115446997525,5.90098551608322,4.88265470429659,1.33376128166085e-6,1.20829466807205e-4,4.97673360089556,RNF130,42.83,12822,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000158793,-0.142843043352778,-0.20037562693925,-0.0853104597663069,4.76859945101465,-4.87577011719267,1.37934688076536e-6,1.22817046263348e-4,4.9761423075043,NIT1,49.13,3793,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000231982,-0.392492297883933,-0.550883422511382,-0.234101173256484,3.3047687644356,-4.86629351431889,1.44455857690916e-6,1.26455683962913e-4,4.95383742485711,ENSG00000231982,60.58,330,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000139410,-0.364755144228531,-0.512105734768226,-0.217404553688836,3.821303121821,-4.86124543977254,1.48049903984882e-6,1.28877854966057e-4,4.93688647119758,SDSL,50.91,2216,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000186298,0.171492758759035,0.102354142362272,0.240631375155798,6.0778799878677,4.87105582108108,1.41142460376787e-6,1.24959194181312e-4,4.9234995209633,PPP1CC,41.52,6906,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000124664,-0.379221808443025,-0.531953075374103,-0.226490541511947,1.83301750816193,-4.87599615587755,1.37782662491053e-6,1.22817046263348e-4,4.88423798934052,SPDEF,57.98,1914,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000169857,0.18961877670014,0.112872066531636,0.266365486868643,4.36666532512455,4.85198641611751,1.54867228250396e-6,1.32590173109762e-4,4.87954450602424,AVEN,39.85,1808,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000071054,0.27469400120932,0.163574947468884,0.385813054949756,7.87837566651984,4.85465805175745,1.5286968209539001e-06,1.31603060022672e-4,4.86784430763378,MAP4K4,41.04,11961,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000187595,-0.300316155761258,-0.420690098504189,-0.179942213018327,0.997425669242799,-4.89941485094056,1.22877615822543e-6,1.15783663385114e-4,4.8545417336457,ZNF385C,53.08,5198,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000238197,-0.229120361346681,-0.322080472575307,-0.136160250118055,2.79419673769498,-4.84021947528579,1.63968569789731e-6,1.38856426873022e-4,4.82074652723904,PAXBP1-AS1,39.6,4046,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000125817,0.190173407587835,0.113089106914676,0.267257708260994,7.24369825119033,4.84486695697635,1.60313947730411e-6,1.36503384346189e-4,4.8120987564158,CENPB,66.2,2840,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000246100,-0.257372486001581,-0.361433851014533,-0.153311120988628,1.77633592666341,-4.85702795377591,1.51118539732215e-6,1.30818282561521e-4,4.7997778489476,LINC00900,49.91,4766,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000273030,0.347270913323175,0.206138067188791,0.488403759457559,4.06874848970474,4.83212670318672,1.70524882015797e-6,1.42091909709633e-4,4.79691237556865,ENSG00000273030,41.6,488,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000160602,-0.277710074582309,-0.389738320814713,-0.165681828349904,1.38465948037184,-4.86812926543037,1.43169840242975e-6,1.26037991563053e-4,4.77945810088324,NEK8,53.77,4420,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000100600,-0.167517424331361,-0.235555598008126,-0.0994792506545968,5.48901071203744,-4.83509869363986,1.68088321093192e-6,1.40814635444845e-4,4.77008630923708,LGMN,47.28,3899,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000141337,-0.212355606777774,-0.298738118073142,-0.125973095482407,2.44600333539815,-4.82765148636547,1.74258157096079e-6,1.44247134749722e-4,4.73627019558467,ARSG,45.96,6587,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000273319,0.464546980850677,0.27524774702426,0.653846214677093,5.54647123068036,4.81924260469455,1.81486991277646e-6,1.47288036358764e-4,4.72257043428409,ENSG00000273319,39.96,3198,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000184445,-0.172620335244114,-0.242729344823999,-0.10251132566423,1.92788203750203,-4.83521876016528,1.67990593871931e-6,1.40814635444845e-4,4.72211747923365,KNTC1,41.24,11325,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000223396,0.285280548782106,0.168933925937792,0.40162717162642,2.85468106736144,4.81522276443856,1.8504393790446e-6,1.48730612053527e-4,4.7157462060225,ENSG00000223396,42.18,2329,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000100811,0.119137907520712,0.070635504183864,0.16764031085756,6.4521568377903,4.8237491293482,1.77577702886341e-6,1.45632408756577e-4,4.706426180688,YY1,45.55,8720,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
